userId,movie_list
108962,"['Toy Story', 'Apollo 13', 'Shawshank Redemption, The', ""Schindler's List"", 'Godfather, The']"
108963,"['Leaving Las Vegas', 'Seven (a.k.a. Se7en)', 'Forrest Gump', ""Schindler's List"", 'Terminator 2: Judgment Day']"
108964,"['Beautiful Girls', 'When Harry Met Sally...', 'Full Monty, The', 'Speed', 'Terminator 2: Judgment Day']"
108965,"['White Squall', 'Birdcage, The', 'Star Wars: Episode IV - A New Hope', 'James and the Giant Peach', 'Kids in the Hall: Brain Candy']"
108966,"['Forrest Gump', ""Schindler's List"", 'Star Wars: Episode IV - A New Hope', 'Shawshank Redemption, The', 'Stalingrad']"
108967,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Braveheart', 'Taxi Driver', 'Devil in a Blue Dress', 'Smoke']"
108968,"['Babe', 'Usual Suspects, The', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Godfather, The', ""Breakfast at Tiffany's""]"
108969,"['Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Name of the Rose, The (Name der Rose, Der)', 'Gladiator', 'Kill Bill: Vol. 1', 'Kill Bill: Vol. 2']"
108970,"['Shawshank Redemption, The', 'Forrest Gump', 'Terminator 2: Judgment Day', 'Matrix, The', 'U-571']"
108971,"['Shawshank Redemption, The', 'Forrest Gump', 'Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan', 'Black Sheep', ""It's a Wonderful Life""]"
108972,"['Star Wars: Episode IV - A New Hope', 'Speed', 'True Lies', 'Last Action Hero', 'Mrs. Doubtfire']"
108973,"['Heat', 'American President, The', 'Money Train', 'Braveheart', 'Legends of the Fall']"
108974,"['Pulp Fiction', 'Sling Blade', 'Mother', 'Blazing Saddles', 'Shirley Valentine']"
108975,"['Usual Suspects, The', 'North by Northwest', 'Casablanca', 'Sabrina', 'Roman Holiday']"
108976,"['How to Make an American Quilt', 'Postman, The (Postino, Il)', 'Like Water for Chocolate (Como agua para chocolate)', 'Shawshank Redemption, The', 'Fugitive, The']"
108977,"['Four Rooms', 'Dead Man Walking', 'Usual Suspects, The', 'From Dusk Till Dawn', 'Die Hard: With a Vengeance']"
108978,"['American President, The', 'Sense and Sensibility', 'Postman, The (Postino, Il)', ""Mr. Holland's Opus"", 'Madness of King George, The']"
108979,"['Clerks', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Shawshank Redemption, The', 'Dumbo', 'Abyss, The']"
108980,"['Sabrina', 'American President, The', ""Mr. Holland's Opus"", 'Bed of Roses', 'Braveheart']"
108981,"['Fifth Element, The', 'Truman Show, The', ""Ocean's Eleven"", 'Bowling for Columbine', 'Seven (a.k.a. Se7en)']"
108982,"['Braveheart', 'Clerks', ""Schindler's List"", 'Wild Bunch, The', 'African Queen, The']"
108983,"['Usual Suspects, The', 'Braveheart', 'Dumb & Dumber (Dumb and Dumber)', 'Star Wars: Episode IV - A New Hope', 'Pulp Fiction']"
108984,"['Star Wars: Episode IV - A New Hope', 'Godfather, The', 'Star Wars: Episode V - The Empire Strikes Back', 'Godfather: Part II, The', 'Interview with the Vampire: The Vampire Chronicles']"
108985,"['Trainspotting', 'American Beauty', 'Fight Club', 'Lord of the Rings: The Fellowship of the Ring, The', 'Lord of the Rings: The Two Towers, The']"
108986,"['Taxi Driver', 'Star Wars: Episode IV - A New Hope', 'Silence of the Lambs, The', 'Phenomenon', 'Godfather, The']"
108987,"['Clueless', 'Shawshank Redemption, The', 'Willy Wonka & the Chocolate Factory', '12 Angry Men', 'Sixteen Candles']"
108988,"['Usual Suspects, The', 'Bridges of Madison County, The', 'Roman Holiday', 'Princess Bride, The', 'Unbearable Lightness of Being, The']"
108989,"[""Schindler's List"", 'Godfather, The', '2001: A Space Odyssey', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Lawrence of Arabia']"
108990,"['Toy Story', 'Twister', 'Pearl Harbor', 'Shrek', ""William Shakespeare's Romeo + Juliet""]"
108991,"['Heat', 'Leaving Las Vegas', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The']"
108992,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Taxi Driver', 'Pulp Fiction']"
108993,"['Dolores Claiborne', 'Milk Money', 'Quick and the Dead, The', 'Shallow Grave', 'Serial Mom']"
108994,"['Leaving Las Vegas', 'Forrest Gump', 'Philadelphia', 'Good Will Hunting', 'Terms of Endearment']"
108995,"['Blade Runner', 'Beauty and the Beast', 'Wild Bunch, The', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Godfather, The']"
108996,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Braveheart', 'Forrest Gump', 'Batman', 'Wallace & Gromit: The Wrong Trousers']"
108997,"['Blade Runner', 'Fight Club', 'Metropolis', 'Spirited Away (Sen to Chihiro no kamikakushi)', 'My Neighbor Totoro (Tonari no Totoro)']"
108998,"['Forrest Gump', 'Philadelphia', 'Silence of the Lambs, The', 'Copycat', 'To Wong Foo, Thanks for Everything! Julie Newmar']"
108999,"['Sense and Sensibility', 'Circle of Friends', 'French Kiss', 'While You Were Sleeping', 'Four Weddings and a Funeral']"
109000,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Usual Suspects, The', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Shawshank Redemption, The', 'Red Rock West']"
109001,"['Toy Story', 'Taxi Driver', 'Shawshank Redemption, The', 'Fargo', 'Rear Window']"
109002,"['Beauty and the Beast', 'Harry Potter and the Prisoner of Azkaban', 'Avatar', 'Harry Potter and the Deathly Hallows: Part 2', 'Avengers, The']"
109003,"['Sense and Sensibility', 'Babe', 'Like Water for Chocolate (Como agua para chocolate)', 'Pulp Fiction', 'True Lies']"
109004,"['Rebel Without a Cause', 'Life Is Beautiful (La Vita è bella)', ""Pee-wee's Big Adventure"", ""Amelie (Fabuleux destin d'Amélie Poulain, Le)"", 'Young at Heart (a.k.a. Young@Heart)']"
109005,"['Heat', 'Star Wars: Episode IV - A New Hope', 'Shawshank Redemption, The', 'Van, The', 'Jackie Brown']"
109006,"['Dumb & Dumber (Dumb and Dumber)', 'Waiting for Guffman', 'Jerk, The', ""Amelie (Fabuleux destin d'Amélie Poulain, Le)"", 'Bourne Identity, The']"
109007,"['In the Name of the Father', 'Doors, The', 'Live Flesh (Carne trémula)', 'Elizabeth', 'Lock, Stock & Two Smoking Barrels']"
109008,"['Babe', 'Usual Suspects, The', 'Fargo', ""It's a Wonderful Life"", 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)']"
109009,"['Star Wars: Episode IV - A New Hope', 'Vanya on 42nd Street', 'King of the Hill', ""It's a Wonderful Life"", ""Microcosmos (Microcosmos: Le peuple de l'herbe)""]"
109010,"['American President, The', 'Sense and Sensibility', 'Persuasion', 'How to Make an American Quilt', 'Apollo 13']"
109011,"['Usual Suspects, The', 'Apollo 13', 'Interview with the Vampire: The Vampire Chronicles', 'Shawshank Redemption, The', 'True Lies']"
109012,"['Requiem for a Dream', 'Primer', 'Stop Making Sense', 'Fountain, The', 'Pulp Fiction']"
109013,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Blade Runner', 'Nightmare Before Christmas, The', 'Reservoir Dogs', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)']"
109014,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Usual Suspects, The', 'Braveheart', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Pulp Fiction']"
109015,"['Braveheart', 'Forrest Gump', 'Fugitive, The', ""Schindler's List"", 'Aladdin']"
109016,"['Godfather, The', 'Grosse Pointe Blank', 'True Lies', 'Star Wars: Episode V - The Empire Strikes Back', 'Amadeus']"
109017,"['Usual Suspects, The', 'Pulp Fiction', 'Shawshank Redemption, The', 'Casablanca', 'Reservoir Dogs']"
109018,"['Donnie Darko', 'Say Anything...', 'Crouching Tiger, Hidden Dragon (Wo hu cang long)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le)"", 'Hero (Ying xiong)']"
109019,"['Star Trek: Generations', 'Eddie and the Cruisers', 'Road House', 'Bourne Identity, The', 'Minority Report']"
109020,"['Specialist, The', 'I.Q.', 'Splash', 'Glory', 'Alien: Resurrection']"
109021,"['Star Wars: Episode IV - A New Hope', 'Pulp Fiction', 'Tank Girl', 'Speed', 'Demolition Man']"
109022,"['Casino', 'Usual Suspects, The', 'Clerks', 'Natural Born Killers', 'Crow, The']"
109023,"['Absolute Power', 'Strictly Ballroom', 'Right Stuff, The', 'Absence of Malice', '50 First Dates']"
109024,"['Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'American Beauty', 'Magnolia', ""Amelie (Fabuleux destin d'Amélie Poulain, Le)"", 'Richie Rich']"
109025,"['Star Wars: Episode IV - A New Hope', 'Pulp Fiction', 'Shawshank Redemption, The', 'Silence of the Lambs, The', 'Godfather, The']"
109026,"['Muppet Treasure Island', 'Muppet Movie, The', '20,000 Leagues Under the Sea', 'Young Guns', 'Dr. No']"
109027,"['Godfather: Part II, The', 'Keeping the Faith', 'Battlefield Earth', 'Space Cowboys', 'Spider-Man']"
109028,"['Toy Story', 'Braveheart', 'Shawshank Redemption, The', 'Thin Man, The', 'Amistad']"
109029,"['City of Lost Children, The (Cité des enfants perdus, La)', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Pulp Fiction']"
109030,"['Star Wars: Episode IV - A New Hope', 'Terminator 2: Judgment Day', 'Independence Day (a.k.a. ID4)', 'Die Hard', 'Abyss, The']"
109031,"['Toy Story', 'Sense and Sensibility', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Mortal Kombat', 'Braveheart']"
109032,"['Bottle Rocket', 'This Is Spinal Tap', 'Waiting for Guffman', 'Big Lebowski, The', 'Blues Brothers 2000']"
109033,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Forrest Gump', 'Silence of the Lambs, The', 'Fifth Element, The', 'Fight Club']"
109034,"['Karate Kid, The', 'Emma', 'Carrie', 'Secret Garden, The', 'Double Jeopardy']"
109035,"['Toy Story', ""Schindler's List"", 'Searching for Bobby Fischer', 'Twister', '2001: A Space Odyssey']"
109036,"['Nixon', 'Leaving Las Vegas', 'Dead Man Walking', 'Anne Frank Remembered', 'Welcome to the Dollhouse']"
109037,"['Annie Hall', 'Happiness', 'Office Space', 'Election', 'Drop Dead Gorgeous']"
109038,"['Army of Darkness', 'Batman Begins', 'So I Married an Axe Murderer', 'Vertigo', 'Maltese Falcon, The']"
109039,"['Star Wars: Episode IV - A New Hope', 'Ran', 'Crouching Tiger, Hidden Dragon (Wo hu cang long)', 'Pulp Fiction', 'Butch Cassidy and the Sundance Kid']"
109040,"['Toy Story', 'Usual Suspects, The', 'Star Wars: Episode IV - A New Hope', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Shawshank Redemption, The']"
109041,"['Seven (a.k.a. Se7en)', 'City of God (Cidade de Deus)', 'Eternal Sunshine of the Spotless Mind', 'Life Aquatic with Steve Zissou, The', 'Pulp Fiction']"
109042,"['Mallrats', 'Pulp Fiction', 'Tank Girl', 'Blade Runner', 'True Romance']"
109043,"['Heat', 'Leaving Las Vegas', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The']"
109044,"['Godfather: Part II, The', 'Godfather: Part III, The', 'American Beauty', ""Boys Don't Cry"", 'Gladiator']"
109045,"['Leaving Las Vegas', 'Like Water for Chocolate (Como agua para chocolate)', 'Three Colors: Red (Trois couleurs: Rouge)', 'Three Colors: Blue (Trois couleurs: Bleu)', 'Three Colors: White (Trzy kolory: Bialy)']"
109046,"['Toy Story', 'Only You', 'While You Were Sleeping', 'Dave', 'Sleepless in Seattle']"
109047,"['Snatch', 'Thirteen Days', 'Traffic', 'Godfather, The', 'Boondock Saints, The']"
109048,"['Pulp Fiction', 'Forrest Gump', 'Trainspotting', 'Brazil', 'Donnie Brasco']"
109049,"['Shawshank Redemption, The', 'Adventures of Priscilla, Queen of the Desert, The', 'Forrest Gump', 'Piano, The', ""Schindler's List""]"
109050,"['Natural Born Killers', 'Pulp Fiction', 'Mrs. Doubtfire', 'Trainspotting', 'Reservoir Dogs']"
109051,"['Babe', 'Apollo 13', 'Forrest Gump', 'Fugitive, The', 'Jurassic Park']"
109052,"['Rear Window', 'Liar Liar', 'Rumble in the Bronx (Hont faan kui)', 'Hot Shots! Part Deux', 'Untouchables, The']"
109053,"['Godfather, The', 'English Patient, The', 'Saint, The', 'In the Company of Men', 'Seven Years in Tibet']"
109054,"['Fargo', 'Sense and Sensibility', 'Mighty Aphrodite', 'Postman, The (Postino, Il)', 'Birdcage, The']"
109055,"['Heat', 'Happy Gilmore', 'Braveheart', 'Billy Madison', 'Clerks']"
109056,"['Pulp Fiction', 'Shawshank Redemption, The', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Casablanca', 'Fight Club']"
109057,"['Star Wars: Episode IV - A New Hope', ""Schindler's List"", 'Batman', 'Rear Window', 'North by Northwest']"
109058,"['Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Braveheart', 'Star Wars: Episode IV - A New Hope', 'Léon: The Professional (a.k.a. The Professional) (Léon)']"
109059,"['GoldenEye', 'Sense and Sensibility', 'Seven (a.k.a. Se7en)', 'Taxi Driver', ""Mary Shelley's Frankenstein (Frankenstein)""]"
109060,"['Pulp Fiction', 'Reservoir Dogs', 'Shining, The', 'Sling Blade', 'Donnie Brasco']"
109061,"['Usual Suspects, The', 'Blade Runner', 'Wallace & Gromit: A Close Shave', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Rear Window']"
109062,"['Heat', 'Dead Man Walking', ""Mr. Holland's Opus"", 'Bound', 'English Patient, The']"
109063,"['Taxi Driver', 'Star Wars: Episode IV - A New Hope', ""Schindler's List"", 'Dances with Wolves', 'Fargo']"
109064,"['When Harry Met Sally...', 'Spider-Man', 'Ratatouille', 'Hairspray', 'Iron Man']"
109065,"['Swingers', 'Fight Club', 'Lost in Translation', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', 'Eternal Sunshine of the Spotless Mind']"
109066,"['Toy Story', 'Heat', 'Usual Suspects, The', 'Clerks', 'Léon: The Professional (a.k.a. The Professional) (Léon)']"
109067,"['Seven (a.k.a. Se7en)', 'Shawshank Redemption, The', 'Forrest Gump', 'Dead Poets Society', 'American History X']"
109068,"['City of Lost Children, The (Cité des enfants perdus, La)', 'Citizen Kane', 'Annie Hall', ""Miller's Crossing"", 'Graduate, The']"
109069,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'I.Q.', 'Nell', 'Terminator 2: Judgment Day', 'Good Morning, Vietnam']"
109070,"['Birdcage, The', 'Pulp Fiction', 'Shawshank Redemption, The', 'Forrest Gump', 'Lion King, The']"
109071,"['Casino', 'Get Shorty', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Clueless', 'Star Wars: Episode IV - A New Hope']"
109072,"['American President, The', 'Apollo 13', 'Net, The', 'Nell', 'Specialist, The']"
109073,"['Rumble in the Bronx (Hont faan kui)', 'Star Wars: Episode IV - A New Hope', 'Space Jam', 'Rock, The', 'Jack']"
109074,"['Forget Paris', 'Flintstones, The', 'Jumanji', 'Copycat', 'Dangerous Minds']"
109075,"['Heat', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Blade Runner', 'Casablanca', 'Princess Bride, The']"
109076,"['Usual Suspects, The', ""One Flew Over the Cuckoo's Nest"", 'Alien', 'Truman Show, The', 'Memento']"
109077,"['Casino', 'Taxi Driver', 'Pulp Fiction', ""Schindler's List"", 'Wild Bunch, The']"
109078,"['Dead Man Walking', 'First Knight', 'Net, The', 'Miracle on 34th Street', 'Shawshank Redemption, The']"
109079,"['Shawshank Redemption, The', 'Rock, The', 'Casablanca', 'Citizen Kane', 'On Golden Pond']"
109080,"['Shawshank Redemption, The', ""Schindler's List"", 'Godfather, The', 'Remember the Titans', 'Last Samurai, The']"
109081,"['Usual Suspects, The', 'Pulp Fiction', 'Shawshank Redemption, The', 'Godfather, The', 'Star Wars: Episode V - The Empire Strikes Back']"
109082,"['Seven (a.k.a. Se7en)', 'Shawshank Redemption, The', 'Blues Brothers, The', 'American History X', 'Matrix, The']"
109083,"[""Mr. Holland's Opus"", 'Courage Under Fire', 'Twister', 'Phenomenon', 'Ransom']"
109084,"['Serenity', 'Dark Knight, The', 'Pandorum', 'Dawn of the Dead', 'American History X']"
109085,"['Sleepers', 'Sleeper', 'Raging Bull', 'Seventh Seal, The (Sjunde inseglet, Det)', 'Graduate, The']"
109086,"[""Mr. Holland's Opus"", 'Apollo 13', 'Shawshank Redemption, The', 'Star Trek: Generations', 'Clear and Present Danger']"
109087,"['Toy Story', 'Silence of the Lambs, The', 'Drop Dead Gorgeous', 'Princess Mononoke (Mononoke-hime)', 'Fast Times at Ridgemont High']"
109088,"['Big Lebowski, The', 'Usual Suspects, The', 'Shawshank Redemption, The', 'Maltese Falcon, The', 'Big Sleep, The']"
109089,"['Last of the Mohicans, The', 'Saving Private Ryan', 'Lord of the Rings: The Two Towers, The', 'Lord of the Rings: The Return of the King, The', 'Manchurian Candidate, The']"
109090,"['Usual Suspects, The', 'Hate (Haine, La)', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Remains of the Day, The', ""Schindler's List""]"
109091,"['GoldenEye', 'Mallrats', 'Clerks', 'Star Wars: Episode IV - A New Hope', 'Night of the Living Dead']"
109092,"['Rob Roy', 'Shawshank Redemption, The', 'Jurassic Park', 'Terminator 2: Judgment Day', 'Unforgiven']"
109093,"['Star Wars: Episode V - The Empire Strikes Back', 'American Beauty', 'Memento', 'Donnie Darko', 'Lord of the Rings: The Return of the King, The']"
109094,"['Toy Story', 'Forrest Gump', 'Mary Poppins', 'Monty Python and the Holy Grail', 'Princess Bride, The']"
109095,"['Toy Story', 'Jumanji', 'Dracula: Dead and Loving It', 'Balto', 'Babe']"
109096,"[""Schindler's List"", 'Fargo', 'Trainspotting', 'Stand by Me', 'Pink Floyd: The Wall']"
109097,"['Aristocats, The', 'Fight Club', 'Eternal Sunshine of the Spotless Mind', ""One Flew Over the Cuckoo's Nest"", 'Truman Show, The']"
109098,"['Persuasion', 'City of Lost Children, The (Cité des enfants perdus, La)', 'Babe', 'Shawshank Redemption, The', 'Tank Girl']"
109099,"['Get Shorty', 'Apollo 13', 'Pulp Fiction', 'Quiz Show', 'Shawshank Redemption, The']"
109100,"['Dracula: Dead and Loving It', 'Broken Arrow', 'Braveheart', 'Birdcage, The', 'Interview with the Vampire: The Vampire Chronicles']"
109101,"['Unforgiven', 'Highlander', 'Star Trek: First Contact', 'Fifth Element, The', 'Men in Black (a.k.a. MIB)']"
109102,"['Interview with the Vampire: The Vampire Chronicles', 'Forrest Gump', ""Schindler's List"", 'Nightmare Before Christmas, The', 'Monty Python and the Holy Grail']"
109103,"['Usual Suspects, The', 'Apollo 13', 'Pulp Fiction', 'Shawshank Redemption, The', 'Forrest Gump']"
109104,"['Forrest Gump', 'Terminator 2: Judgment Day', 'Silence of the Lambs, The', 'Back to the Future', 'Fifth Element, The']"
109105,"['Toy Story', 'Grumpier Old Men', 'Sabrina', 'American President, The', 'Get Shorty']"
109106,"['Shawshank Redemption, The', 'Dead Poets Society', 'Gandhi', 'Notting Hill', ""Schindler's List""]"
109107,"['Sunset Blvd. (a.k.a. Sunset Boulevard)', 'Rebel Without a Cause', 'Halloween', 'Dog Day Afternoon', 'Muppet Movie, The']"
109108,"['Cinema Paradiso (Nuovo cinema Paradiso)', 'Life Is Beautiful (La Vita è bella)', 'Matrix, The', 'Green Mile, The', 'Lord of the Rings: The Fellowship of the Ring, The']"
109109,"['True Lies', 'Terminator 2: Judgment Day', 'Die Hard', 'Toy Story', 'Grumpier Old Men']"
109110,"['Lion King, The', 'Space Jam', 'Amadeus', 'Alien³ (a.k.a. Alien 3)', 'Predator']"
109111,"['Toy Story', 'Sense and Sensibility', 'Fargo', 'Wallace & Gromit: A Close Shave', 'Godfather, The']"
109112,"['American President, The', 'Dangerous Minds', 'Clueless', ""Mr. Holland's Opus"", 'Braveheart']"
109113,"['Waterworld', 'Maverick', 'Speed', 'Cliffhanger', 'Dead Poets Society']"
109114,"['Father of the Bride Part II', 'GoldenEye', 'Powder', 'Richard III', ""Mr. Holland's Opus""]"
109115,"['Assassins', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Kids', 'Pulp Fiction']"
109116,"['Toy Story', 'Shawshank Redemption, The', ""Schindler's List"", 'Princess Bride, The', 'Amadeus']"
109117,"['Hudsucker Proxy, The', 'Rudy', 'Snow White and the Seven Dwarfs', 'Pinocchio', 'Jumanji']"
109118,"['Toy Story', 'Father of the Bride Part II', 'Dead Man Walking', 'Braveheart', 'Apollo 13']"
109119,"['Beauty of the Day (Belle de jour)', 'Godfather, The', 'Chinatown', 'Sweet Hereafter, The', 'Midnight Cowboy']"
109120,"['Four Weddings and a Funeral', 'Terminator 2: Judgment Day', 'Godfather, The', 'Star Wars: Episode V - The Empire Strikes Back', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)']"
109121,"['Nixon', 'Leaving Las Vegas', 'City of Lost Children, The (Cité des enfants perdus, La)', 'Dead Man Walking', 'Seven (a.k.a. Se7en)']"
109122,"['In the Name of the Father', 'Sleepers', 'My Fair Lady', 'Shine', 'French Connection, The']"
109123,"['Babe', 'Apocalypse Now', 'Evil Dead II (Dead by Dawn)', 'Cell, The', 'Aliens']"
109124,"['Toy Story', 'Jumanji', 'Othello', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)']"
109125,"['North by Northwest', 'Chinatown', 'Young Frankenstein', 'This Is Spinal Tap', 'Traffic']"
109126,"['Pulp Fiction', ""One Flew Over the Cuckoo's Nest"", 'American History X', 'Thin Red Line, The', 'Matrix, The']"
109127,"['Braveheart', 'Star Wars: Episode IV - A New Hope', ""Schindler's List"", 'Godfather, The', 'Die Hard']"
109128,"['Bottle Rocket', 'Short Cuts', 'Delicatessen', 'Truman Show, The', 'Straight Story, The']"
109129,"['City of Lost Children, The (Cité des enfants perdus, La)', 'Dead Man Walking', 'Mighty Aphrodite', 'Georgia', ""Antonia's Line (Antonia)""]"
109130,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Braveheart', 'Taxi Driver', 'Crumb', 'Clerks']"
109131,"['Toy Story', 'American President, The', 'How to Make an American Quilt', ""Mr. Holland's Opus"", 'White Squall']"
109132,"['Toy Story', 'Star Wars: Episode IV - A New Hope', 'Jurassic Park', 'Star Wars: Episode V - The Empire Strikes Back', 'Star Wars: Episode VI - Return of the Jedi']"
109133,"['Usual Suspects, The', 'Star Wars: Episode IV - A New Hope', 'Pulp Fiction', 'Blade Runner', 'Fargo']"
109134,"['Heat', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Three Colors: Blue (Trois couleurs: Bleu)', 'Blade Runner', 'Silence of the Lambs, The']"
109135,"['Dumbo', 'Fog, The', 'Omen, The', 'Fight Club', 'Green Mile, The']"
109136,"['Usual Suspects, The', 'War Room, The', 'Silence of the Lambs, The', 'Willy Wonka & the Chocolate Factory', 'Animal House']"
109137,"['American President, The', 'Usual Suspects, The', 'Clerks', 'Hoop Dreams', 'Star Wars: Episode IV - A New Hope']"
109138,"['Get Shorty', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Braveheart']"
109139,"['Sense and Sensibility', 'Copycat', 'Leaving Las Vegas', 'Othello', 'Dead Man Walking']"
109140,"['Braveheart', 'Last of the Mohicans, The', 'Fight Club', 'Death Becomes Her', 'Gladiator']"
109141,"['Homeward Bound: The Incredible Journey', 'Fantasia', 'Jingle All the Way', 'Honey, I Shrunk the Kids', 'Return to Oz']"
109142,"['Shawshank Redemption, The', 'Fight Club', 'Big Fish', 'Pulp Fiction', 'Godfather, The']"
109143,"['Sense and Sensibility', 'Aladdin', 'Beauty and the Beast', 'Philadelphia Story, The', ""Breakfast at Tiffany's""]"
109144,"['Persuasion', 'Babe', 'Clueless', 'Usual Suspects, The', 'Mighty Aphrodite']"
109145,"['Sabrina', 'Get Shorty', 'Copycat', 'Dangerous Minds', 'Birdcage, The']"
109146,"['Taxi Driver', 'True Lies', 'Fugitive, The', 'Star Wars: Episode VI - Return of the Jedi', 'U.S. Marshals']"
109147,"['Backdraft', 'Wild Zero', 'Dark Knight, The', 'Dawn of the Dead', 'Sin City']"
109148,"['Manhattan', 'Dead Poets Society', 'Ice Storm, The', 'Deconstructing Harry', 'Breakfast Club, The']"
109149,"['Addiction, The', 'Exotica', 'Fargo', 'Wizard of Oz, The', 'Sex, Lies, and Videotape']"
109150,"['2001: A Space Odyssey', '12 Angry Men', '8 1/2 (8½)', '400 Blows, The (Les quatre cents coups)', 'Goldfinger']"
109151,"['Toy Story', 'Pulp Fiction', 'Forrest Gump', ""Schindler's List"", 'Silence of the Lambs, The']"
109152,"['Toy Story', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Misérables, Les', 'Pulp Fiction']"
109153,"['Star Wars: Episode IV - A New Hope', 'Rear Window', 'North by Northwest', 'Apartment, The', 'Maltese Falcon, The']"
109154,"['Pulp Fiction', 'Shawshank Redemption, The', ""Schindler's List"", 'Snow White and the Seven Dwarfs', 'Natural Born Killers']"
109155,"['Titanic', 'Braveheart', 'Desperado', 'Net, The', 'Interview with the Vampire: The Vampire Chronicles']"
109156,"['Smoke', 'Star Wars: Episode IV - A New Hope', 'Natural Born Killers', 'Much Ado About Nothing', ""Schindler's List""]"
109157,"['Pay It Forward', 'Slumdog Millionaire', 'NeverEnding Story II: The Next Chapter, The', 'October Sky', ""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone)""]"
109158,"['Toy Story', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Star Wars: Episode IV - A New Hope', 'Paper, The', 'Fugitive, The']"
109159,"['Star Wars: Episode V - The Empire Strikes Back', 'Vertical Limit', 'Star Wars: Episode IV - A New Hope', 'Miracle on 34th Street', 'In the Line of Fire']"
109160,"['Toy Story', 'Clueless', 'Pocahontas', 'Happy Gilmore', 'First Knight']"
109161,"['Apollo 13', 'Crumb', 'Fugitive, The', 'Remains of the Day, The', ""Schindler's List""]"
109162,"['Toy Story', 'American President, The', 'Forrest Gump', 'Fugitive, The', 'Jurassic Park']"
109163,"['Leaving Las Vegas', 'Wallace & Gromit: The Best of Aardman Animation', 'Trainspotting', 'Citizen Kane', 'Brazil']"
109164,"['Saving Private Ryan', 'Green Mile, The', 'Gladiator', 'Lucky Number Slevin', 'Shawshank Redemption, The']"
109165,"['Toy Story', 'Jumanji', 'Get Shorty', 'Babe', 'Braveheart']"
109166,"[""William Shakespeare's Romeo + Juliet"", 'Labyrinth', ""Emperor's New Groove, The"", ""Bridget Jones's Diary"", 'Love Actually']"
109167,"['Clueless', 'Like Water for Chocolate (Como agua para chocolate)', 'Go Fish', 'True Romance', 'Princess Bride, The']"
109168,"['Walk to Remember, A', 'Hobbit: An Unexpected Journey, The', 'Hobbit: The Desolation of Smaug, The', 'Father of the Bride', 'Fried Green Tomatoes']"
109169,"['Seven (a.k.a. Se7en)', 'Clerks', 'So I Married an Axe Murderer', 'Swingers', 'Big Lebowski, The']"
109170,"['Godfather, The', 'Metropolis', 'Patch Adams', 'Sweet November', ""Amelie (Fabuleux destin d'Amélie Poulain, Le)""]"
